"","sample.type","sample.day","sample.mo","sample.yr","sample.date","organic.matter.fraction","trap.no","stream","days.deployed","total.field.wt","field.sub.wet.wt.g","field.sub.prop","pan.wt.g","om.total.dry.wt.g","om.sub.dry.pan.wt.g","om.sub.ash.pan.wt.g","sub.prop.total","sub.prop.afdm","total.afdm.g","areal.AFDM.input.g.m2","areal.AFDM.input.g.m2.d"
"2603","DINP",24,4,2019,2019-04-24,"WOOD",7,"WS55",37,NA,NA,NA,3.6303,0.2472,3.8775,3.6336,0.999999999999999,0.986650485436894,0.2439,2.04170364865816,0.0551811796934638
"2604","DINP",24,4,2019,2019-04-24,"MISC",7,"WS55",37,NA,NA,NA,3.5445,0.8111,4.3556,3.5869,1,0.947725311305635,0.7687,6.43484048677133,0.173914607750577
"2605","DINP",24,4,2019,2019-04-24,"LEAF",7,"WS55",37,NA,NA,NA,3.5158,0.0861,3.6019,3.5194,1,0.958188153310104,0.0824999999999999,0.690613165290275,0.018665220683521
"2606","DINP",24,4,2019,2019-04-24,"WOOD",8,"WS55",37,NA,NA,NA,3.554,0.1127,3.6667,3.5627,1,0.922803904170363,0.104,0.870591141699255,0.0235294903161961
"2607","DINP",24,4,2019,2019-04-24,"MISC",8,"WS55",37,NA,NA,NA,3.6502,0.8222,4.4724,3.7016,1,0.937484796886402,0.7708,6.45241973097872,0.174389722458884
"2608","DINP",24,4,2019,2019-04-24,"LEAF",8,"WS55",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2609","DINP",24,4,2019,2019-04-24,"WOOD",9,"WS55",37,NA,NA,NA,3.5125,0.0562,3.5687,3.5148,1,0.959074733096086,0.0539,0.45120060132298,0.012194610846567
"2610","DINP",24,4,2019,2019-04-24,"MISC",9,"WS55",37,NA,NA,NA,3.6494,3.8226,7.472,3.7398,1,0.976351174593209,3.7322,31.242502490865,0.844391959212569
"2611","DINP",24,4,2019,2019-04-24,"LEAF",9,"WS55",37,NA,NA,NA,3.5305,0.1531,3.6836,3.5377,1,0.952971913781841,0.1459,1.22133891898001,0.0330091599724328
"2612","DINP",24,4,2019,2019-04-24,"WOOD",10,"WS55",37,NA,NA,NA,3.6364,0.0864,3.7228,3.6471,0.999999999999998,0.876157407407408,0.0757,0.633689898333017,0.0171267540090005
"2613","DINP",24,4,2019,2019-04-24,"MISC",10,"WS55",37,NA,NA,NA,3.6499,0.8284,4.4783,3.6825,1,0.960647030420087,0.7958,6.66169644773335,0.180045849938739
"2614","DINP",24,4,2019,2019-04-24,"LEAF",10,"WS55",37,NA,NA,NA,3.5208,0.0554,3.5762,3.5238,1,0.945848375451262,0.0523999999999999,0.438643998317701,0.0118552431977757
"2615","DINP",24,4,2019,2019-04-24,"WOOD",1,"TOWR",37,NA,NA,NA,3.6432,0.1706,3.8138,3.6508,0.999999999999999,0.955451348182886,0.163,1.36448419324018,0.0368779511686536
"2616","DINP",24,4,2019,2019-04-24,"MISC",1,"TOWR",37,NA,NA,NA,3.6255,0.4882,4.1137,3.6548,0.999999999999999,0.939983613273249,0.4589,3.84148341274797,0.103823876020215
"2617","DINP",24,4,2019,2019-04-24,"LEAF",1,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2618","DINP",24,4,2019,2019-04-24,"WOOD",2,"TOWR",37,NA,NA,NA,3.6162,0.2796,3.8958,3.6321,0.999999999999999,0.943133047210301,0.2637,2.20745080832783,0.0596608326575089
"2619","DINP",24,4,2019,2019-04-24,"MISC",2,"TOWR",37,NA,NA,NA,3.6029,0.2374,3.8403,3.6152,1,0.948188711036225,0.2251,1.88432755765868,0.0509277718286129
"2620","DINP",24,4,2019,2019-04-24,"LEAF",2,"TOWR",37,NA,NA,NA,3.545,0.1369,3.6819,3.5528,1,0.943024105186267,0.1291,1.0807049653209,0.0292082423059704
"2621","DINP",24,4,2019,2019-04-24,"WOOD",3,"TOWR",37,NA,NA,NA,3.6126,0.2488,3.8614,3.6196,1,0.971864951768488,0.2418,2.02412440445077,0.054706064985156
"2622","DINP",24,4,2019,2019-04-24,"MISC",3,"TOWR",37,NA,NA,NA,3.5179,0.6382,4.1561,3.5504,1,0.949075524913821,0.6057,5.07035629353115,0.137036656581923
"2623","DINP",24,4,2019,2019-04-24,"LEAF",3,"TOWR",37,NA,NA,NA,3.5285,0.2788,3.8073,3.5388,1,0.963055954088953,0.2685,2.24763193794471,0.0607468091336409
"2624","DINP",24,4,2019,2019-04-24,"WOOD",4,"TOWR",37,NA,NA,NA,3.5386,0.0739,3.6125,3.5438,0.999999999999995,0.929634641407309,0.0687000000000001,0.575092417641721,0.0155430383146411
"2625","DINP",24,4,2019,2019-04-24,"MISC",4,"TOWR",37,NA,NA,NA,3.613,0.5784,4.1914,3.6388,1,0.95539419087137,0.5526,4.62585254714432,0.125023041814711
"2626","DINP",24,4,2019,2019-04-24,"LEAF",4,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2627","DINP",24,4,2019,2019-04-24,"WOOD",5,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2628","DINP",24,4,2019,2019-04-24,"MISC",5,"TOWR",37,NA,NA,NA,3.5272,0.4674,3.9946,3.5457,1,0.960419341035516,0.4489,3.75777272604612,0.101561425028273
"2629","DINP",24,4,2019,2019-04-24,"LEAF",5,"TOWR",37,NA,NA,NA,3.5501,0.5834,4.1335,3.58,0.999999999999999,0.948748714432636,0.5535,4.63338650894748,0.125226662403986
"2630","DINP",24,4,2019,2019-04-24,"WOOD",6,"TOWR",37,NA,NA,NA,3.5127,0.6545,4.1672,3.527,1,0.978151260504202,0.6402,5.35915816265254,0.144842112504123
"2631","DINP",24,4,2019,2019-04-24,"MISC",6,"TOWR",37,NA,NA,NA,3.5296,0.8242,4.3538,3.5583,1,0.96517835476826,0.7955,6.65918512713229,0.179977976408981
"2632","DINP",24,4,2019,2019-04-24,"LEAF",6,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2633","DINP",24,4,2019,2019-04-24,"WOOD",7,"TOWR",37,NA,NA,NA,3.5374,1.3439,4.8813,3.5971,1,0.955577051863978,1.2842,10.7501263862518,0.290543956385183
"2634","DINP",24,4,2019,2019-04-24,"MISC",7,"TOWR",37,NA,NA,NA,3.6682,1.0873,4.7555,3.6989,1,0.971764922284558,1.0566,8.84487115691764,0.239050571808585
"2635","DINP",24,4,2019,2019-04-24,"LEAF",7,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2636","DINP",24,4,2019,2019-04-24,"WOOD",8,"TOWR",37,NA,NA,NA,3.556,0.1256,3.6816,3.5724,1,0.869426751592357,0.1092,0.914120698784219,0.0247059648320059
"2637","DINP",24,4,2019,2019-04-24,"MISC",8,"TOWR",37,NA,NA,NA,3.5138,0.7211,4.2349,3.5402,1,0.963389266398557,0.6947,5.81538140517763,0.157172470410206
"2638","DINP",24,4,2019,2019-04-24,"LEAF",8,"TOWR",37,NA,NA,NA,3.6429,0.0727,3.7156,3.6464,0.999999999999997,0.951856946354885,0.0692000000000002,0.579277951976814,0.0156561608642382
"2639","DINP",24,4,2019,2019-04-24,"WOOD",9,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2640","DINP",24,4,2019,2019-04-24,"MISC",9,"TOWR",37,NA,NA,NA,3.5493,0.8607,4.41,3.582,1,0.962007668177066,0.828,6.93124485891331,0.187330942132792
"2641","DINP",24,4,2019,2019-04-24,"LEAF",9,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2642","DINP",24,4,2019,2019-04-24,"WOOD",10,"TOWR",37,NA,NA,NA,3.5339,0.085,3.6189,3.5382,1,0.949411764705885,0.0807000000000003,0.675545241683944,0.0182579795049715
"2643","DINP",24,4,2019,2019-04-24,"MISC",10,"TOWR",37,NA,NA,NA,3.5043,3.6254,7.1297,3.6081,1,0.971368676559828,3.5216,29.4795554289241,0.796744741322272
"2644","DINP",24,4,2019,2019-04-24,"LEAF",10,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2645","DINP",28,5,2019,2019-05-28,"WOOD",1,"WS55",34,NA,NA,NA,3.6659,0.8155,4.4814,3.6875,1,0.973513182096873,0.7939,6.64579141726,0.195464453448823
"2646","DINP",28,5,2019,2019-05-28,"MISC",1,"WS55",34,NA,NA,NA,3.6637,0.3582,4.0219,3.675,0.999999999999999,0.968453378001117,0.3469,2.90392372168723,0.0854095212260951
"2647","DINP",28,5,2019,2019-05-28,"LEAF",1,"WS55",34,NA,NA,NA,3.5584,1.7934,5.3518,3.6412,1,0.953830712612914,1.7106,14.3195500672187,0.421163237271139
"2648","DINP",28,5,2019,2019-05-28,"WOOD",2,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2649","DINP",28,5,2019,2019-05-28,"MISC",2,"WS55",34,NA,NA,NA,3.533,0.663,4.196,3.5697,1,0.944645550527903,0.6263,5.24280030813696,0.154200009062852
"2650","DINP",28,5,2019,2019-05-28,"LEAF",2,"WS55",34,NA,NA,NA,3.5376,1.3705,4.9081,3.59,1,0.961765778912806,1.3181,11.0339056141711,0.324526635710913
"2651","DINP",28,5,2019,2019-05-28,"WOOD",3,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2652","DINP",28,5,2019,2019-05-28,"MISC",3,"WS55",34,NA,NA,NA,3.6002,1.756,5.3562,3.6611,1,0.965318906605923,1.6951,14.1897985028309,0.417347014789143
"2653","DINP",28,5,2019,2019-05-28,"LEAF",3,"WS55",34,NA,NA,NA,3.6171,0.2276,3.8447,3.6281,0.999999999999999,0.951669595782075,0.2166,1.81317347396211,0.0533286315871208
"2654","DINP",28,5,2019,2019-05-28,"WOOD",4,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2655","DINP",28,5,2019,2019-05-28,"MISC",4,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2656","DINP",28,5,2019,2019-05-28,"LEAF",4,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2657","DINP",28,5,2019,2019-05-28,"WOOD",5,"WS55",34,NA,NA,NA,3.5252,0.3322,3.8574,3.5451,1,0.940096327513545,0.3123,2.61428474569882,0.0768907278146713
"2658","DINP",28,5,2019,2019-05-28,"MISC",5,"WS55",34,NA,NA,NA,3.6795,2.1226,5.8021,3.7699,1,0.957410722698577,2.0322,17.0116857515503,0.500343698575008
"2659","DINP",28,5,2019,2019-05-28,"LEAF",5,"WS55",34,NA,NA,NA,3.5423,0.7878,4.3301,3.5792,1,0.953160700685453,0.7509,6.28583546444203,0.18487751366006
"2660","DINP",28,5,2019,2019-05-28,"WOOD",6,"WS55",34,NA,NA,NA,3.5214,1.4819,5.0033,3.6005,1,0.946622579121398,1.4028,11.7429351305357,0.345380445015757
"2661","DINP",28,5,2019,2019-05-28,"MISC",6,"WS55",34,NA,NA,NA,3.6359,1.6957,5.3316,3.7033,1,0.960252403137347,1.6283,13.6306111156625,0.40090032693125
"2662","DINP",28,5,2019,2019-05-28,"LEAF",6,"WS55",34,NA,NA,NA,3.5312,0.5606,4.0918,3.5532,1,0.960756332500892,0.5386,4.50865758576173,0.132607576051816
"2663","DINP",28,5,2019,2019-05-28,"WOOD",7,"WS55",34,NA,NA,NA,3.6707,0.3255,3.9962,3.6818,1,0.965898617511521,0.3144,2.63186398990621,0.0774077644090063
"2664","DINP",28,5,2019,2019-05-28,"MISC",7,"WS55",34,NA,NA,NA,3.5352,1.9199,5.4551,3.6138,1,0.959060367727486,1.8413,15.4136487424119,0.453342610070939
"2665","DINP",28,5,2019,2019-05-28,"LEAF",7,"WS55",34,NA,NA,NA,3.6723,0.7222,4.3945,3.7057,1,0.953752423151481,0.6888,5.76599210002353,0.169588002941869
"2666","DINP",28,5,2019,2019-05-28,"WOOD",8,"WS55",34,NA,NA,NA,3.5183,1.1055,4.6238,3.5822,1,0.942198100407056,1.0416,8.71930512686486,0.256450150790143
"2667","DINP",28,5,2019,2019-05-28,"MISC",8,"WS55",34,NA,NA,NA,3.5373,1.4184,4.9557,3.5868,1,0.96510152284264,1.3689,11.4591559026165,0.337033997135778
"2668","DINP",28,5,2019,2019-05-28,"LEAF",8,"WS55",34,NA,NA,NA,3.6701,0.3395,4.0096,3.6859,0.999999999999999,0.953460972017673,0.3237,2.70971492853894,0.079697497898204
"2669","DINP",28,5,2019,2019-05-28,"WOOD",9,"WS55",34,NA,NA,NA,3.6738,0.1031,3.7769,3.6772,1,0.967022308438409,0.0996999999999999,0.83459554641746,0.0245469278358076
"2670","DINP",28,5,2019,2019-05-28,"MISC",9,"WS55",34,NA,NA,NA,3.5506,1.1195,4.6701,3.6074,1,0.949263063867798,1.0627,8.89593467580577,0.261645137523699
"2671","DINP",28,5,2019,2019-05-28,"LEAF",9,"WS55",34,NA,NA,NA,3.6445,0.4933,4.1378,3.6797,1,0.928643827285627,0.4581,3.83478655781182,0.112787839935642
"2672","DINP",28,5,2019,2019-05-28,"WOOD",10,"WS55",34,NA,NA,NA,3.5391,0.1658,3.7049,3.5462,1,0.95717732207479,0.1587,1.32848859795839,0.0390731940575996
"2673","DINP",28,5,2019,2019-05-28,"MISC",10,"WS55",34,NA,NA,NA,3.6349,1.196,4.8309,3.6802,1,0.962123745819398,1.1507,9.63258871878206,0.283311432905355
"2674","DINP",28,5,2019,2019-05-28,"LEAF",10,"WS55",34,NA,NA,NA,3.6179,0.7466,4.3645,3.6572,0.999999999999999,0.947361371551032,0.7073,5.92085687042196,0.174142849130058
"2675","DINP",28,5,2019,2019-05-28,"WOOD",1,"TOWR",34,NA,NA,NA,3.549,0.087,3.636,3.5601,1,0.87241379310345,0.0759000000000001,0.635364112067055,0.0186871797666781
"2676","DINP",28,5,2019,2019-05-28,"MISC",1,"TOWR",34,NA,NA,NA,3.5968,2.0272,5.624,3.6879,1,0.955061168113654,1.9361,16.2072260523455,0.476683119186632
"2677","DINP",28,5,2019,2019-05-28,"LEAF",1,"TOWR",34,NA,NA,NA,3.6236,0.2888,3.9124,3.6381,0.999999999999999,0.949792243767313,0.2743,2.29618413623179,0.0675348275362291
"2678","DINP",28,5,2019,2019-05-28,"WOOD",2,"TOWR",34,NA,NA,NA,3.5374,0.9234,4.4608,3.5951,1,0.937513536928742,0.8657,7.24683414777929,0.213142180817038
"2679","DINP",28,5,2019,2019-05-28,"MISC",2,"TOWR",34,NA,NA,NA,3.5665,3.9488,7.5153,3.7667,1,0.949301053484603,3.7486,31.3797880170561,0.92293494167812
"2680","DINP",28,5,2019,2019-05-28,"LEAF",2,"TOWR",34,NA,NA,NA,3.5337,2.7545,6.2882,3.6808,1,0.946596478489744,2.6074,21.8267244506408,0.641962483842376
"2681","DINP",28,5,2019,2019-05-28,"WOOD",3,"TOWR",34,NA,NA,NA,3.5455,0.5323,4.0778,3.5607,1,0.971444674055983,0.5171,4.32867960935274,0.127314106157434
"2682","DINP",28,5,2019,2019-05-28,"MISC",3,"TOWR",34,NA,NA,NA,3.5478,3.4365,6.9843,3.7464,1,0.942208642514186,3.2379,27.1046832471925,0.797196566093898
"2683","DINP",28,5,2019,2019-05-28,"LEAF",3,"TOWR",34,NA,NA,NA,3.6483,1.8528,5.5011,3.7463,1,0.947107081174439,1.7548,14.6895513024409,0.43204562654238
"2684","DINP",28,5,2019,2019-05-28,"WOOD",4,"TOWR",34,NA,NA,NA,3.6313,0.2367,3.868,3.6414,1,0.957329953527672,0.2266,1.89688416066396,0.0557907106077634
"2685","DINP",28,5,2019,2019-05-28,"MISC",4,"TOWR",34,NA,NA,NA,3.5464,2.274,5.8204,3.6748,1,0.943535620052771,2.1456,17.9609649387493,0.528263674669096
"2686","DINP",28,5,2019,2019-05-28,"LEAF",4,"TOWR",34,NA,NA,NA,3.6963,1.1783,4.8746,3.7612,1,0.944920648391751,1.1134,9.32034785738415,0.274127878158357
"2687","DINP",28,5,2019,2019-05-28,"WOOD",5,"TOWR",34,NA,NA,NA,3.5174,0.6946,4.212,3.5427,1,0.963576158940397,0.6693,5.60275626095493,0.164786948851615
"2688","DINP",28,5,2019,2019-05-28,"MISC",5,"TOWR",34,NA,NA,NA,3.6164,2.4492,6.0656,3.74,1,0.94953454189123,2.3256,19.4677572993826,0.572581097040665
"2689","DINP",28,5,2019,2019-05-28,"LEAF",5,"TOWR",34,NA,NA,NA,3.5333,0.4493,3.9826,3.5637,1,0.932339194302248,0.4189,3.50664066594056,0.103136490174722
"2690","DINP",28,5,2019,2019-05-28,"WOOD",6,"TOWR",34,NA,NA,NA,3.5493,0.4638,4.0131,3.5708,0.999999999999999,0.953643811987926,0.4423,3.70252367282289,0.108897755083026
"2691","DINP",28,5,2019,2019-05-28,"MISC",6,"TOWR",34,NA,NA,NA,3.5306,1.428,4.9586,3.6093,1,0.944887955182073,1.3493,11.2950829566808,0.332208322255319
"2692","DINP",28,5,2019,2019-05-28,"LEAF",6,"TOWR",34,NA,NA,NA,3.6776,0.2561,3.9337,3.6906,1,0.949238578680203,0.2431,2.03500679372201,0.0598531409918239
"2693","DINP",28,5,2019,2019-05-28,"WOOD",7,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2694","DINP",28,5,2019,2019-05-28,"MISC",7,"TOWR",34,NA,NA,NA,3.6513,1.6566,5.3079,3.874,1,0.865568030906676,1.4339,12.0032753661785,0.353037510769956
"2695","DINP",28,5,2019,2019-05-28,"LEAF",7,"TOWR",34,NA,NA,NA,3.5502,1.1743,4.7245,3.5942,1,0.962530869454143,1.1303,9.46181891791028,0.278288791703244
"2696","DINP",28,5,2019,2019-05-28,"WOOD",8,"TOWR",34,NA,NA,NA,3.6323,0.1338,3.7661,3.6384,0.999999999999999,0.95440956651719,0.1277,1.06898546918264,0.0314407490936072
"2697","DINP",28,5,2019,2019-05-28,"MISC",8,"TOWR",34,NA,NA,NA,3.5135,1.916,5.4295,3.5923,1,0.958872651356994,1.8372,15.3793273608642,0.452333157672476
"2698","DINP",28,5,2019,2019-05-28,"LEAF",8,"TOWR",34,NA,NA,NA,3.534,0.2954,3.8294,3.5465,1,0.957684495599187,0.2829,2.36817532679538,0.0696522154939817
"2699","DINP",28,5,2019,2019-05-28,"WOOD",9,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2700","DINP",28,5,2019,2019-05-28,"MISC",9,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2701","DINP",28,5,2019,2019-05-28,"LEAF",9,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2702","DINP",28,5,2019,2019-05-28,"WOOD",10,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2703","DINP",28,5,2019,2019-05-28,"MISC",10,"TOWR",34,NA,NA,NA,3.54,1.894,5.434,3.6405,1,0.946937697993664,1.7935,15.0135116599771,0.441573872352267
"2704","DINP",28,5,2019,2019-05-28,"LEAF",10,"TOWR",34,NA,NA,NA,3.5397,2.8672,6.4069,3.6655,1,0.956124441964286,2.7414,22.9484476524456,0.674954342718988
"2705","DINP",26,6,2019,2019-06-26,"WOOD",1,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2706","DINP",26,6,2019,2019-06-26,"MISC",1,"TOWR",29,NA,NA,NA,3.6031,1.6005,5.2036,3.6868,1,0.947703842549203,1.5168,12.6972369589368,0.437835757204719
"2707","DINP",26,6,2019,2019-06-26,"LEAF",1,"TOWR",29,NA,NA,NA,3.5285,1.0899,4.6184,3.5743,1,0.957977796128085,1.0441,8.74023279854033,0.301387337880701
"2708","DINP",26,6,2019,2019-06-26,"WOOD",2,"TOWR",29,NA,NA,NA,3.5441,0.2925,3.8366,3.5595,1,0.947350427350427,0.2771,2.31962312850831,0.0799870044313209
"2709","DINP",26,6,2019,2019-06-26,"MISC",2,"TOWR",29,NA,NA,NA,3.514,0.7132,4.2272,3.5674,1,0.925126191811553,0.6598,5.52323110858816,0.19045624512373
"2710","DINP",26,6,2019,2019-06-26,"LEAF",2,"TOWR",29,NA,NA,NA,3.6101,0.3955,4.0056,3.6309,1,0.947408343868521,0.3747,3.13663943071838,0.108159980369599
"2711","DINP",26,6,2019,2019-06-26,"WOOD",3,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2712","DINP",26,6,2019,2019-06-26,"MISC",3,"TOWR",29,NA,NA,NA,3.5047,0.4259,3.9306,3.5253,1,0.951631838459732,0.4053,3.39279413202605,0.116992901104346
"2713","DINP",26,6,2019,2019-06-26,"LEAF",3,"TOWR",29,NA,NA,NA,3.6999,0.2592,3.9591,3.7124,1,0.951774691358024,0.2467,2.06514264093468,0.071211815204644
"2714","DINP",26,6,2019,2019-06-26,"WOOD",4,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2715","DINP",26,6,2019,2019-06-26,"MISC",4,"TOWR",29,NA,NA,NA,3.6199,1.1037,4.7236,3.6579,1,0.965570354262934,1.0657,8.92104788181632,0.307622340752287
"2716","DINP",26,6,2019,2019-06-26,"LEAF",4,"TOWR",29,NA,NA,NA,3.532,0.9978,4.5298,3.6849,1,0.846762878332331,0.8449,7.07271591943944,0.243886755842739
"2717","DINP",26,6,2019,2019-06-26,"WOOD",5,"TOWR",29,NA,NA,NA,3.5292,0.8784,4.4076,3.5569,1,0.968465391621129,0.8507,7.12126811772651,0.245560969576776
"2718","DINP",26,6,2019,2019-06-26,"MISC",5,"TOWR",29,NA,NA,NA,3.5505,2.1266,5.6771,3.6269,1,0.964074108906235,2.0502,17.1623649876136,0.591805689228056
"2719","DINP",26,6,2019,2019-06-26,"LEAF",5,"TOWR",29,NA,NA,NA,3.6518,1.897,5.5488,3.7277,1,0.959989457037428,1.8211,15.2445531552742,0.525674246733593
"2720","DINP",26,6,2019,2019-06-26,"WOOD",6,"TOWR",29,NA,NA,NA,3.6719,0.1253,3.7972,3.6764,1,0.964086193136471,0.1208,1.01122509535837,0.0348698308744264
"2721","DINP",26,6,2019,2019-06-26,"MISC",6,"TOWR",29,NA,NA,NA,3.6262,2.005,5.6312,3.6981,1,0.964139650872818,1.9331,16.1821128463349,0.558003891252928
"2722","DINP",26,6,2019,2019-06-26,"LEAF",6,"TOWR",29,NA,NA,NA,3.6548,1.0584,4.7132,3.6928,1,0.964096749811035,1.0204,8.54183847105693,0.294546154174377
"2723","DINP",26,6,2019,2019-06-26,"WOOD",7,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2724","DINP",26,6,2019,2019-06-26,"MISC",7,"TOWR",29,NA,NA,NA,3.6462,1.0121,4.6583,3.7143,1,0.932714158679972,0.944,7.90228882465479,0.272492718091544
"2725","DINP",26,6,2019,2019-06-26,"LEAF",7,"TOWR",29,NA,NA,NA,3.6513,2.0881,5.7394,3.7351,1,0.959867822422298,2.0043,16.7781329356521,0.578556308125935
"2726","DINP",26,6,2019,2019-06-26,"WOOD",8,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2727","DINP",26,6,2019,2019-06-26,"MISC",8,"TOWR",29,NA,NA,NA,3.6588,0.8384,4.4972,3.6916,1,0.960877862595419,0.8056,6.74373292070116,0.232542514506937
"2728","DINP",26,6,2019,2019-06-26,"LEAF",8,"TOWR",29,NA,NA,NA,3.519,1.2927,4.8117,3.5732,1,0.958072251875919,1.2385,10.3675685480243,0.357502363724977
"2729","DINP",26,6,2019,2019-06-26,"WOOD",9,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2730","DINP",26,6,2019,2019-06-26,"MISC",9,"TOWR",29,NA,NA,NA,3.6137,0.9933,4.607,3.6449,1,0.968589549984899,0.9621,8.05380516758514,0.277717419571901
"2731","DINP",26,6,2019,2019-06-26,"LEAF",9,"TOWR",29,NA,NA,NA,3.5546,1.0307,4.5853,3.5997,1,0.956243329775881,0.9856,8.25052528133449,0.284500871770155
"2732","DINP",26,6,2019,2019-06-26,"WOOD",10,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2733","DINP",26,6,2019,2019-06-26,"MISC",10,"TOWR",29,NA,NA,NA,3.5425,0.372,3.9145,3.6557,1,0.695698924731183,0.2588,2.16643257184392,0.0747045714428937
"2734","DINP",26,6,2019,2019-06-26,"LEAF",10,"TOWR",29,NA,NA,NA,3.546,1.4838,5.0298,3.6124,1,0.955250033697264,1.4174,11.8651527331204,0.409143197693808
"2735","DINP",26,6,2019,2019-06-26,"WOOD",1,"WS55",29,NA,NA,NA,3.6585,7.8226,11.4811,3.9497,1,0.962774525093959,7.5314,63.0458665826325,2.17399539940112
"2736","DINP",26,6,2019,2019-06-26,"MISC",1,"WS55",29,NA,NA,NA,3.6819,0.2842,3.9661,3.6986,0.999999999999999,0.941238564391275,0.2675,2.23926086927453,0.0772158920439494
"2737","DINP",26,6,2019,2019-06-26,"LEAF",1,"WS55",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2738","DINP",26,6,2019,2019-06-26,"WOOD",2,"WS55",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2739","DINP",26,6,2019,2019-06-26,"MISC",2,"WS55",29,NA,NA,NA,3.6061,0.1924,3.7985,3.6206,1,0.924636174636175,0.1779,1.48921311642594,0.0513521764284807
"2740","DINP",26,6,2019,2019-06-26,"LEAF",2,"WS55",29,NA,NA,NA,3.5526,0.6928,4.2454,3.583,1,0.956120092378753,0.6624,5.54499588713065,0.191206754728643
"2741","DINP",26,6,2019,2019-06-26,"WOOD",3,"WS55",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2742","DINP",26,6,2019,2019-06-26,"MISC",3,"WS55",29,NA,NA,NA,3.6094,0.4478,4.0572,3.6367,1,0.939035283608754,0.4205,3.52003437581286,0.121380495717685
"2743","DINP",26,6,2019,2019-06-26,"LEAF",3,"WS55",29,NA,NA,NA,3.5228,0.9273,4.4501,3.5714,1,0.947589776771271,0.8787,7.3556580404917,0.25364338070661
"2744","DINP",26,6,2019,2019-06-26,"WOOD",4,"WS55",29,NA,NA,NA,3.6644,0.8619,4.5263,3.6892,1,0.971226360366632,0.8371,7.007421583812,0.241635227028
"2745","DINP",26,6,2019,2019-06-26,"MISC",4,"WS55",29,NA,NA,NA,3.651,2.9551,6.6061,3.7365,1,0.971066968968901,2.8696,24.0216186559633,0.828331677791839
"2746","DINP",26,6,2019,2019-06-26,"LEAF",4,"WS55",29,NA,NA,NA,3.6675,1.6369,5.3044,3.7432,1,0.953754047284501,1.5612,13.0689124078931,0.450652151996313
"2747","DINP",26,6,2019,2019-06-26,"WOOD",5,"WS55",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"2748","DINP",26,6,2019,2019-06-26,"MISC",5,"WS55",29,NA,NA,NA,3.5725,0.4913,4.0638,3.5998,1,0.944433136576429,0.464,3.88417586296591,0.133937098722962
"2749","DINP",26,6,2019,2019-06-26,"LEAF",5,"WS55",29,NA,NA,NA,3.5294,1.3288,4.8582,3.5891,1,0.955072245635159,1.2691,10.623723249332,0.366335284459723
"2750","DINP",26,6,2019,2019-06-26,"WOOD",6,"WS55",29,NA,NA,NA,3.5353,0.0272,3.5625,3.5356,1,0.988970588235287,0.0268999999999998,0.225181747227979,0.00776488783544756
"2751","DINP",26,6,2019,2019-06-26,"MISC",6,"WS55",29,NA,NA,NA,3.5574,0.2934,3.8508,3.5715,1,0.951942740286299,0.2793,2.33803947958271,0.0806220510200936
"2752","DINP",26,6,2019,2019-06-26,"LEAF",6,"WS55",29,NA,NA,NA,3.6522,0.546,4.1982,3.672,1,0.963736263736264,0.5262,4.40485633425143,0.151891597732808
